date,account,avg_response_sec,session_duration_min
2026-03-19_03:18,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:19,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:19,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:20,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:21,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:21,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:22,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:24,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:28,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:30,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:30,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:39,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:58,adw.artvision.pro@gmail.com,1,0
2026-03-19_03:58,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:03,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:03,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:03,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:04,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:04,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:04,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:06,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:07,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:08,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:08,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:09,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:09,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:10,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:10,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:10,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:11,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:12,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:13,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:15,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:16,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:18,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:19,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:19,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:20,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:21,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:26,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:28,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:28,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:29,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:29,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:29,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:33,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:42,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:43,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:50,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:56,adw.artvision.pro@gmail.com,1,0
2026-04-03_18:57,adw.artvision.pro@gmail.com,1,0
2026-04-03_19:00,adw.artvision.pro@gmail.com,1,0
2026-04-03_19:00,adw.artvision.pro@gmail.com,1,0
2026-04-03_19:08,adw.artvision.pro@gmail.com,1,0
2026-04-03_22:59,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:01,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:02,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:02,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:04,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:04,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:05,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:06,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:06,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:06,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:06,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:07,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:12,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:13,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:14,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:14,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:15,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:15,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:16,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:19,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:19,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:20,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:21,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:21,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:22,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:23,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:23,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:23,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:23,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:24,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:24,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:29,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:31,adw.artvision.pro@gmail.com,1,0
2026-04-03_23:45,adw.artvision.pro@gmail.com,1,0
2026-04-04_03:36,adw.artvision.pro@gmail.com,1,0
2026-04-04_03:36,adw.artvision.pro@gmail.com,1,0
2026-04-04_03:47,adw.artvision.pro@gmail.com,1,0
2026-04-04_03:52,adw.artvision.pro@gmail.com,1,0
2026-04-04_03:52,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:15,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:17,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:18,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:18,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:27,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:32,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:33,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:34,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:35,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:39,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:39,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:42,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:44,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:44,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:45,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:46,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:48,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:48,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:48,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:49,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:49,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:49,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:49,adw.artvision.pro@gmail.com,1,0
2026-04-04_16:51,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:11,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:13,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:13,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:13,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:14,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:15,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:16,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:19,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:19,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:20,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:21,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:21,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:21,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:22,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:22,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:22,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:23,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:23,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:24,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:25,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:25,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:25,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:26,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:26,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:27,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:27,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:28,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:28,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:28,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:29,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:29,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:30,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:31,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:36,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:37,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:37,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:37,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:38,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:39,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:39,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:40,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:41,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:41,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:41,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:42,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:43,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:44,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:45,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:46,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:47,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:47,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:48,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:49,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:50,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:50,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:52,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:52,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:55,adw.artvision.pro@gmail.com,1,0
2026-04-04_17:57,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:00,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:01,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:01,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:02,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:03,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:03,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:03,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:05,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:06,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:07,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:08,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:08,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:08,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:09,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:09,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:10,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:10,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:10,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:10,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:11,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:11,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:11,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:12,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:12,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:14,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:14,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:15,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:15,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:16,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:16,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:17,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:18,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:19,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:21,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:22,adw.artvision.pro@gmail.com,1,0
2026-04-04_18:23,justtrance@gmail.com,1,0
2026-04-04_18:25,justtrance@gmail.com,1,0
2026-04-04_18:25,justtrance@gmail.com,1,0
2026-04-04_18:26,justtrance@gmail.com,1,0
2026-04-04_18:26,justtrance@gmail.com,1,0
2026-04-04_18:26,justtrance@gmail.com,1,0
2026-04-04_18:33,justtrance@gmail.com,1,0
2026-04-04_18:34,justtrance@gmail.com,1,0
2026-04-04_18:34,justtrance@gmail.com,1,0
2026-04-04_18:36,justtrance@gmail.com,1,0
2026-04-04_18:36,justtrance@gmail.com,1,0
2026-04-04_18:37,justtrance@gmail.com,1,0
2026-04-04_18:38,justtrance@gmail.com,1,0
2026-04-04_18:40,justtrance@gmail.com,1,0
2026-04-04_18:40,justtrance@gmail.com,1,0
2026-04-04_18:42,justtrance@gmail.com,1,0
2026-04-04_18:44,justtrance@gmail.com,1,0
2026-04-04_18:45,justtrance@gmail.com,1,0
2026-04-04_18:45,justtrance@gmail.com,1,0
2026-04-04_18:46,justtrance@gmail.com,1,0
2026-04-04_18:46,justtrance@gmail.com,1,0
2026-04-04_18:46,justtrance@gmail.com,1,0
2026-04-04_18:46,justtrance@gmail.com,1,0
2026-04-04_18:47,justtrance@gmail.com,1,0
2026-04-04_18:47,justtrance@gmail.com,1,0
2026-04-04_18:49,justtrance@gmail.com,1,0
2026-04-04_18:49,justtrance@gmail.com,1,0
2026-04-04_18:52,justtrance@gmail.com,1,0
2026-04-04_18:53,justtrance@gmail.com,1,0
2026-04-04_18:54,justtrance@gmail.com,1,0
2026-04-04_18:56,justtrance@gmail.com,1,0
2026-04-04_18:56,justtrance@gmail.com,1,0
2026-04-04_18:57,justtrance@gmail.com,1,0
2026-04-04_18:58,justtrance@gmail.com,1,0
2026-04-04_19:01,justtrance@gmail.com,1,0
2026-04-04_19:01,justtrance@gmail.com,1,0
2026-04-04_19:01,justtrance@gmail.com,1,0
2026-04-04_19:03,justtrance@gmail.com,1,0
2026-04-04_19:04,justtrance@gmail.com,1,0
2026-04-04_19:05,justtrance@gmail.com,1,0
2026-04-04_19:06,justtrance@gmail.com,1,0
2026-04-04_19:07,justtrance@gmail.com,1,0
2026-04-04_19:07,justtrance@gmail.com,1,0
2026-04-04_19:08,justtrance@gmail.com,1,0
2026-04-04_19:08,justtrance@gmail.com,1,0
2026-04-04_19:08,justtrance@gmail.com,1,0
2026-04-04_19:08,justtrance@gmail.com,1,0
2026-04-04_19:08,justtrance@gmail.com,1,0
2026-04-04_19:09,justtrance@gmail.com,1,0
2026-04-04_19:09,justtrance@gmail.com,1,0
2026-04-04_19:10,justtrance@gmail.com,1,0
2026-04-04_19:11,justtrance@gmail.com,1,0
2026-04-04_19:11,justtrance@gmail.com,1,0
2026-04-04_19:11,justtrance@gmail.com,1,0
2026-04-04_19:11,justtrance@gmail.com,1,0
2026-04-04_19:12,justtrance@gmail.com,1,0
2026-04-04_19:12,justtrance@gmail.com,1,0
2026-04-04_19:13,justtrance@gmail.com,1,0
2026-04-04_19:13,justtrance@gmail.com,1,0
2026-04-04_19:13,justtrance@gmail.com,1,0
2026-04-04_19:14,justtrance@gmail.com,1,0
2026-04-04_19:15,justtrance@gmail.com,1,0
2026-04-04_19:15,justtrance@gmail.com,1,0
2026-04-04_19:16,justtrance@gmail.com,1,0
2026-04-04_19:17,justtrance@gmail.com,1,0
2026-04-04_19:17,justtrance@gmail.com,1,0
2026-04-04_19:18,justtrance@gmail.com,1,0
2026-04-04_19:19,justtrance@gmail.com,1,0
2026-04-04_19:20,justtrance@gmail.com,1,0
2026-04-04_19:20,justtrance@gmail.com,1,0
2026-04-04_19:21,justtrance@gmail.com,1,0
2026-04-04_19:22,justtrance@gmail.com,1,0
2026-04-04_19:23,justtrance@gmail.com,1,0
2026-04-04_19:24,justtrance@gmail.com,1,0
2026-04-04_19:27,justtrance@gmail.com,1,0
2026-04-04_19:28,justtrance@gmail.com,1,0
2026-04-04_19:29,justtrance@gmail.com,1,0
2026-04-04_19:29,justtrance@gmail.com,1,0
2026-04-04_19:29,justtrance@gmail.com,1,0
2026-04-04_19:30,justtrance@gmail.com,1,0
2026-04-04_19:30,justtrance@gmail.com,1,0
2026-04-04_19:31,justtrance@gmail.com,1,0
2026-04-04_19:31,justtrance@gmail.com,1,0
2026-04-04_19:31,justtrance@gmail.com,1,0
2026-04-04_19:31,justtrance@gmail.com,1,0
2026-04-04_19:32,justtrance@gmail.com,1,0
2026-04-04_19:34,justtrance@gmail.com,1,0
2026-04-04_19:36,justtrance@gmail.com,1,0
2026-04-04_19:37,justtrance@gmail.com,1,0
2026-04-04_19:37,justtrance@gmail.com,1,0
2026-04-04_19:39,justtrance@gmail.com,1,0
2026-04-04_19:39,justtrance@gmail.com,1,0
2026-04-04_19:41,justtrance@gmail.com,1,0
2026-04-04_19:42,justtrance@gmail.com,1,0
2026-04-04_19:45,justtrance@gmail.com,1,0
2026-04-04_19:45,justtrance@gmail.com,1,0
2026-04-04_19:46,justtrance@gmail.com,1,0
2026-04-04_19:46,justtrance@gmail.com,1,0
2026-04-04_19:47,justtrance@gmail.com,1,0
2026-04-04_19:47,justtrance@gmail.com,1,0
2026-04-04_19:48,justtrance@gmail.com,1,0
2026-04-04_19:48,justtrance@gmail.com,1,0
2026-04-04_19:48,justtrance@gmail.com,1,0
2026-04-04_19:49,justtrance@gmail.com,1,0
2026-04-04_19:50,justtrance@gmail.com,1,0
2026-04-04_19:50,justtrance@gmail.com,1,0
2026-04-04_19:50,justtrance@gmail.com,1,0
2026-04-04_19:50,justtrance@gmail.com,1,0
2026-04-04_19:51,justtrance@gmail.com,1,0
2026-04-04_19:52,justtrance@gmail.com,1,0
2026-04-04_19:53,justtrance@gmail.com,1,0
2026-04-04_19:53,justtrance@gmail.com,1,0
2026-04-04_19:53,justtrance@gmail.com,1,0
2026-04-04_19:54,justtrance@gmail.com,1,0
2026-04-04_19:55,justtrance@gmail.com,1,0
2026-04-04_19:56,justtrance@gmail.com,1,0
2026-04-04_19:57,justtrance@gmail.com,1,0
2026-04-04_19:57,justtrance@gmail.com,1,0
2026-04-04_19:58,justtrance@gmail.com,1,0
2026-04-04_19:58,justtrance@gmail.com,1,0
2026-04-04_19:58,justtrance@gmail.com,1,0
2026-04-04_19:59,justtrance@gmail.com,1,0
2026-04-04_19:59,justtrance@gmail.com,1,0
2026-04-04_19:59,justtrance@gmail.com,1,0
2026-04-04_19:59,justtrance@gmail.com,1,0
2026-04-04_19:59,justtrance@gmail.com,1,0
2026-04-04_20:00,justtrance@gmail.com,1,0
2026-04-04_20:00,justtrance@gmail.com,1,0
2026-04-04_20:06,justtrance@gmail.com,1,0
2026-04-04_20:07,justtrance@gmail.com,1,0
2026-04-04_20:08,justtrance@gmail.com,1,0
2026-04-04_20:08,justtrance@gmail.com,1,0
2026-04-04_20:08,justtrance@gmail.com,1,0
2026-04-04_20:11,justtrance@gmail.com,1,0
2026-04-04_20:12,justtrance@gmail.com,1,0
2026-04-04_20:12,justtrance@gmail.com,1,0
2026-04-04_20:13,justtrance@gmail.com,1,0
2026-04-04_20:14,justtrance@gmail.com,1,0
2026-04-04_20:15,justtrance@gmail.com,1,0
2026-04-04_20:16,justtrance@gmail.com,1,0
2026-04-04_20:16,justtrance@gmail.com,1,0
2026-04-04_20:16,justtrance@gmail.com,1,0
2026-04-04_20:17,unknown
unknown,1,0
2026-04-04_20:18,unknown
unknown,1,0
2026-04-04_20:19,unknown
unknown,1,0
2026-04-04_20:21,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:21,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:23,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:23,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:23,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:24,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:25,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:25,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:25,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:26,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:27,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:27,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:28,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:29,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:31,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:34,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:34,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:35,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:37,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:39,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:41,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:42,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:43,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:47,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:47,adw.artvision.pro@gmail.com,1,0
2026-04-04_20:48,adw.artvision.pro@gmail.com,1,0
2026-04-04_22:39,adw.artvision.pro@gmail.com,1,0
2026-04-04_22:39,adw.artvision.pro@gmail.com,1,0
2026-04-04_22:40,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:29,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:29,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:29,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:39,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:40,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:41,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:41,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:41,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:43,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:44,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:44,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:44,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:46,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:46,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:46,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:47,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:48,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:49,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:50,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:50,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:52,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:52,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:53,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:53,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:54,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:56,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:56,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:56,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:57,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:57,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:58,adw.artvision.pro@gmail.com,1,0
2026-04-05_00:58,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:00,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:01,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:01,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:02,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:03,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:06,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:07,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:08,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:09,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:09,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:09,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:10,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:11,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:11,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:12,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:12,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:13,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:14,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:17,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:17,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:18,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:19,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:19,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:20,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:21,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:21,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:22,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:23,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:23,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:23,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:25,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:25,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:27,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:28,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:28,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:29,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:34,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:35,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:36,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:38,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:39,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:41,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:41,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:43,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:44,adw.artvision.pro@gmail.com,1,0
2026-04-05_01:44,adw.artvision.pro@gmail.com,1,0
2026-04-05_02:43,adw.artvision.pro@gmail.com,1,0
2026-04-05_02:49,adw.artvision.pro@gmail.com,1,0
2026-04-05_02:51,adw.artvision.pro@gmail.com,1,0
2026-04-05_02:52,adw.artvision.pro@gmail.com,1,0
2026-04-05_02:52,adw.artvision.pro@gmail.com,1,0
2026-04-05_02:53,adw.artvision.pro@gmail.com,1,0
2026-04-05_02:54,adw.artvision.pro@gmail.com,1,0
2026-04-05_02:55,adw.artvision.pro@gmail.com,1,0
2026-04-05_02:56,adw.artvision.pro@gmail.com,1,0
2026-04-05_02:56,adw.artvision.pro@gmail.com,1,0
2026-04-05_02:56,adw.artvision.pro@gmail.com,1,0
